date,source,title,company,link
2026-05-20,LinkedIn,Quality Assurance Automation Engineer,Talent Groups,https://www.linkedin.com/jobs/view/quality-assurance-automation-engineer-at-talent-groups-4416424859
2026-05-20,LinkedIn,Freelance Lead Automation Engineer,Konnekt,https://be.linkedin.com/jobs/view/freelance-lead-automation-engineer-at-konnekt-4415907084
2026-05-20,LinkedIn,Test Automation Engineer,Platin Gaming Ltd.,https://mt.linkedin.com/jobs/view/test-automation-engineer-at-platin-gaming-ltd-4415613711
2026-05-20,LinkedIn,Detail Engineer – Software (Robotics and Industrial Automation),Larsen & Toubro,https://in.linkedin.com/jobs/view/detail-engineer-%E2%80%93-software-robotics-and-industrial-automation-at-larsen-toubro-4359924264
2026-05-20,LinkedIn,Senior Quality Assurance Automation Engineer,Coforge,https://in.linkedin.com/jobs/view/senior-quality-assurance-automation-engineer-at-coforge-4411585748
2026-05-20,LinkedIn,Automation Engineer,Cully,https://ie.linkedin.com/jobs/view/automation-engineer-at-cully-4385029315
2026-05-20,LinkedIn,Automation Engineer - Frankfurt - 12 months+,Next Ventures,https://de.linkedin.com/jobs/view/automation-engineer-frankfurt-12-months%2B-at-next-ventures-4413351312
2026-05-20,LinkedIn,Automation Test Engineer (SDET),Techedin,https://ca.linkedin.com/jobs/view/automation-test-engineer-sdet-at-techedin-4414934356
2026-05-20,LinkedIn,Senior Automation Engineer,Inceed,https://www.linkedin.com/jobs/view/senior-automation-engineer-at-inceed-4415728426
2026-05-20,LinkedIn,QA Automation Engineer,Aurion First,https://pt.linkedin.com/jobs/view/qa-automation-engineer-at-aurion-first-4413326207
2026-05-20,LinkedIn,Automation Engineer – Siemens PLC,GXP CONSULTING Switzerland,https://ch.linkedin.com/jobs/view/automation-engineer-%E2%80%93-siemens-plc-at-gxp-consulting-switzerland-4411591139
2026-05-20,LinkedIn,Automation QA Engineer,N-iX,https://pl.linkedin.com/jobs/view/automation-qa-engineer-at-n-ix-4414473268
2026-05-20,LinkedIn,Quality Assurance Automation Intern,Citrus Oncology,https://www.linkedin.com/jobs/view/quality-assurance-automation-intern-at-citrus-oncology-4415884423
2026-05-20,LinkedIn,Software Engineer (Junior),Paces,https://www.linkedin.com/jobs/view/software-engineer-junior-at-paces-4416101000
2026-05-20,LinkedIn,Quality Assurance Automation Engineer,Jean Edwards Consulting,https://lv.linkedin.com/jobs/view/quality-assurance-automation-engineer-at-jean-edwards-consulting-4406062180
2026-05-20,LinkedIn,Quality Assurance Automation Engineer,Iris Software Inc.,https://ca.linkedin.com/jobs/view/quality-assurance-automation-engineer-at-iris-software-inc-4415675144
2026-05-20,LinkedIn,Automation Engineer,United Consulting Hub,https://www.linkedin.com/jobs/view/automation-engineer-at-united-consulting-hub-4416419584
2026-05-20,LinkedIn,Test Automation Engineer,CIMSOLUTIONS,https://nl.linkedin.com/jobs/view/test-automation-engineer-at-cimsolutions-4415614417
2026-05-20,LinkedIn,Automation Engineer,Kawneer España,https://www.linkedin.com/jobs/view/automation-engineer-at-kawneer-espa%C3%B1a-4415086698
2026-05-20,LinkedIn,QA Automation Engineer / Developer,"Vertical Screen, Inc.",https://www.linkedin.com/jobs/view/qa-automation-engineer-developer-at-vertical-screen-inc-4414921377
2026-05-20,LinkedIn,Senior Test Automation Engineer,Capgemini,https://in.linkedin.com/jobs/view/senior-test-automation-engineer-at-capgemini-4416920284
2026-05-20,LinkedIn,Senior Test Automation Engineer,Capgemini,https://in.linkedin.com/jobs/view/senior-test-automation-engineer-at-capgemini-4416647424
2026-05-20,LinkedIn,IN_Senior Associate_QA Automation_GCC_Advisory_Bangalore,PwC India,https://in.linkedin.com/jobs/view/in-senior-associate-qa-automation-gcc-advisory-bangalore-at-pwc-india-4405823559
2026-05-20,LinkedIn,Quality Engineer-Automation,IBM,https://in.linkedin.com/jobs/view/quality-engineer-automation-at-ibm-4412881982
2026-05-20,LinkedIn,PLC Automation Engineer,Cognizant Life Sciences Manufacturing,https://ie.linkedin.com/jobs/view/plc-automation-engineer-at-cognizant-life-sciences-manufacturing-4414604156
2026-05-20,LinkedIn,Automation Engineer (Manufacturing Support),CAI,https://ie.linkedin.com/jobs/view/automation-engineer-manufacturing-support-at-cai-4395349073
2026-05-20,LinkedIn,Quality Engineer-Automation,IBM,https://in.linkedin.com/jobs/view/quality-engineer-automation-at-ibm-4400831408
2026-05-20,LinkedIn,Remote Automation Engineer,Huzzle.com,https://mx.linkedin.com/jobs/view/remote-automation-engineer-at-huzzle-com-4414581004
2026-05-20,LinkedIn,QA Automation Engineer,Applied Blockchain,https://pt.linkedin.com/jobs/view/qa-automation-engineer-at-applied-blockchain-4416666311
2026-05-20,LinkedIn,Test Automation Engineer,CIMSOLUTIONS,https://nl.linkedin.com/jobs/view/test-automation-engineer-at-cimsolutions-4415601565
2026-05-20,LinkedIn,PIURA - TÉCNICO DE SOPORTE - UCV COLLEGE,Evaluar,https://pe.linkedin.com/jobs/view/piura-t%C3%A9cnico-de-soporte-ucv-college-at-evaluar-4415359839
2026-05-20,LinkedIn,Agente de soporte,AS TRANSPORTES,https://co.linkedin.com/jobs/view/agente-de-soporte-at-as-transportes-4416988518
2026-05-20,LinkedIn,Support Press Operation,Aditya Birla Group,https://in.linkedin.com/jobs/view/support-press-operation-at-aditya-birla-group-4416637059
2026-05-20,LinkedIn,Auxiliar de sistemas,Carrillo Royalty,https://pe.linkedin.com/jobs/view/auxiliar-de-sistemas-at-carrillo-royalty-4416472128
2026-05-20,LinkedIn,PRODUCTION SPECIALIST L1,Wipro,https://in.linkedin.com/jobs/view/production-specialist-l1-at-wipro-4414703012
2026-05-20,LinkedIn,"ES - Especialista Técnico: Jornada completa, parcial y parcial temporal",Apple,https://es.linkedin.com/jobs/view/es-especialista-t%C3%A9cnico-jornada-completa-parcial-y-parcial-temporal-at-apple-4415173273
2026-05-20,LinkedIn,Técnico(a) de Informática - Loja Ribeirão Preto,Tenda Atacado,https://br.linkedin.com/jobs/view/t%C3%A9cnico-a-de-inform%C3%A1tica-loja-ribeir%C3%A3o-preto-at-tenda-atacado-4415566330
2026-05-20,LinkedIn,PRODUCTION SPECIALIST L1,Wipro,https://in.linkedin.com/jobs/view/production-specialist-l1-at-wipro-4413059217
2026-05-20,LinkedIn,Técnico de Suporte N1,Montreal Oficial,https://br.linkedin.com/jobs/view/t%C3%A9cnico-de-suporte-n1-at-montreal-oficial-4412855042
2026-05-20,LinkedIn,ANALISTA SUPORTE I,Stefanini Brasil,https://br.linkedin.com/jobs/view/analista-suporte-i-at-stefanini-brasil-4415551425
2026-05-20,LinkedIn,PRODUCTION SPECIALIST L1,Wipro,https://in.linkedin.com/jobs/view/production-specialist-l1-at-wipro-4414121473
2026-05-20,LinkedIn,Analista de Suporte Jr.,Grupo Dreamers,https://br.linkedin.com/jobs/view/analista-de-suporte-jr-at-grupo-dreamers-4415111019
2026-05-20,Nerdin,Técnico de Suporte NOCNEW,IOS Informática,https://www.nerdin.com.br/vaga_emprego/vaga-tcnico-de-suporte-noc-95733.php
2026-05-21,LinkedIn,IT Staff,PT Indofood CBP Sukses Makmur Tbk - Noodle Division,https://id.linkedin.com/jobs/view/it-staff-at-pt-indofood-cbp-sukses-makmur-tbk-noodle-division-4416157081
2026-05-21,LinkedIn,L2 Production Support (SQL & Unix),Unison Group,https://my.linkedin.com/jobs/view/l2-production-support-sql-unix-at-unison-group-4417013807
2026-05-21,LinkedIn,L2 Production Support (SQL & Unix),Unison Group,https://sg.linkedin.com/jobs/view/l2-production-support-sql-unix-at-unison-group-4417010795
2026-05-21,LinkedIn,Linux System Administrator,Auxilion,https://ie.linkedin.com/jobs/view/linux-system-administrator-at-auxilion-4413625099
2026-05-21,LinkedIn,Soporte Técnico en Sitio JR – Manizales,Positivo S+ Latam,https://co.linkedin.com/jobs/view/soporte-t%C3%A9cnico-en-sitio-jr-%E2%80%93-manizales-at-positivo-s%2B-latam-4416978614
2026-05-21,LinkedIn,Linux System Engineer,Select Source International,https://www.linkedin.com/jobs/view/linux-system-engineer-at-select-source-international-4417319436
2026-05-21,LinkedIn,IT Staff,PT Indofood CBP Sukses Makmur Tbk - Noodle Division,https://id.linkedin.com/jobs/view/it-staff-at-pt-indofood-cbp-sukses-makmur-tbk-noodle-division-4416339217
2026-05-21,LinkedIn,ANALISTA DE SUPORTE JR,Sólides,https://br.linkedin.com/jobs/view/analista-de-suporte-jr-at-s%C3%B3lides-4417008206
2026-05-21,LinkedIn,Technical Support Specialist L2,Your Bourse,https://my.linkedin.com/jobs/view/technical-support-specialist-l2-at-your-bourse-4417086556
2026-05-21,LinkedIn,Linux System Administrator,ESDS Software Solution Limited,https://in.linkedin.com/jobs/view/linux-system-administrator-at-esds-software-solution-limited-4413387998
2026-05-21,LinkedIn,Jr Linux Administrator,Tech Wizards,https://www.linkedin.com/jobs/view/jr-linux-administrator-at-tech-wizards-4416183599
2026-05-21,LinkedIn,Analista Medio de Infraestructura y Soporte,Periferia IT Group,https://ec.linkedin.com/jobs/view/analista-medio-de-infraestructura-y-soporte-at-periferia-it-group-4416174637
2026-05-21,LinkedIn,IT Administrator I,Recurly,https://www.linkedin.com/jobs/view/it-administrator-i-at-recurly-4416338415
2026-05-21,LinkedIn,Linux Administrator,PRACYVA,https://pl.linkedin.com/jobs/view/linux-administrator-at-pracyva-4417048944
2026-05-21,LinkedIn,Application Support Engineer,Unison Group,https://my.linkedin.com/jobs/view/application-support-engineer-at-unison-group-4417040485
2026-05-21,LinkedIn,Junior L2 Production Support (Banking),Unison Group,https://sg.linkedin.com/jobs/view/junior-l2-production-support-banking-at-unison-group-4417020889
2026-05-21,LinkedIn,IT Administrator Specialist,American Battery Technology Company,https://www.linkedin.com/jobs/view/it-administrator-specialist-at-american-battery-technology-company-4416931319
2026-05-21,LinkedIn,Linux System Engineer – Server Migration,Ampcus Inc,https://www.linkedin.com/jobs/view/linux-system-engineer-%E2%80%93-server-migration-at-ampcus-inc-4413620837
2026-05-21,LinkedIn,Data Administrator - New Accounts,DPD UK,https://uk.linkedin.com/jobs/view/data-administrator-new-accounts-at-dpd-uk-4416603549
2026-05-21,LinkedIn,Technical Support Specialist L1,Your Bourse,https://cy.linkedin.com/jobs/view/technical-support-specialist-l1-at-your-bourse-4417080626
2026-05-21,LinkedIn,Systems Administrator I,OKSI,https://www.linkedin.com/jobs/view/systems-administrator-i-at-oksi-4417009559
2026-05-21,LinkedIn,Estagiário - Tecnologia Da Informação,Unimed João Pessoa,https://br.linkedin.com/jobs/view/estagi%C3%A1rio-tecnologia-da-informa%C3%A7%C3%A3o-at-unimed-jo%C3%A3o-pessoa-4417421730
2026-05-21,LinkedIn,IT Support Technician  L1 & L2 (m/w/d),Everience Benelux,https://nl.linkedin.com/jobs/view/it-support-technician-l1-l2-m-w-d-at-everience-benelux-4417046913
2026-05-21,LinkedIn,Systems Administrator II - Linux,Federal Home Loan Bank of Des Moines,https://www.linkedin.com/jobs/view/systems-administrator-ii-linux-at-federal-home-loan-bank-of-des-moines-4417323533
2026-05-21,LinkedIn,Data Center Technician,Microsoft,https://www.linkedin.com/jobs/view/data-center-technician-at-microsoft-4417091486
2026-05-21,LinkedIn,IT Client Services Manager,YMCA North Tyneside,https://uk.linkedin.com/jobs/view/it-client-services-manager-at-ymca-north-tyneside-4417075956
2026-05-21,LinkedIn,Administrador/a Linux /Remoto/España,Experis España,https://es.linkedin.com/jobs/view/administrador-a-linux-remoto-espa%C3%B1a-at-experis-espa%C3%B1a-4416139341
2026-05-21,LinkedIn,Junior System Administrator,Professional Staffing,https://ca.linkedin.com/jobs/view/junior-system-administrator-at-professional-staffing-4416307713
2026-05-21,LinkedIn,Senior Linux Systems Administrator - Cloud Team,Garmin Cluj,https://ro.linkedin.com/jobs/view/senior-linux-systems-administrator-cloud-team-at-garmin-cluj-4417084901
2026-05-21,LinkedIn,ANALISTA DE SUPORTE JUNIOR,Bem Protege,https://br.linkedin.com/jobs/view/analista-de-suporte-junior-at-bem-protege-4417091634
2026-05-21,LinkedIn,Técnico de Suporte J - Service Desk - Corporativo RJ,Rede D'Or,https://br.linkedin.com/jobs/view/t%C3%A9cnico-de-suporte-j-service-desk-corporativo-rj-at-rede-d-or-4416306876
2026-05-21,LinkedIn,Automation Engineer,Altisource,https://in.linkedin.com/jobs/view/automation-engineer-at-altisource-4412898726
2026-05-21,LinkedIn,Python Automation Engineer,Miratech,https://in.linkedin.com/jobs/view/python-automation-engineer-at-miratech-4413322507
2026-05-21,LinkedIn,AI Engineer,GEK TERNA Group of Companies,https://gr.linkedin.com/jobs/view/ai-engineer-at-gek-terna-group-of-companies-4416490633
2026-05-21,LinkedIn,QA Automation Engineer (Python),FusionFoundry,https://in.linkedin.com/jobs/view/qa-automation-engineer-python-at-fusionfoundry-4413308785
2026-05-21,LinkedIn,Automation Tester,Aarorn Technologies Inc,https://ca.linkedin.com/jobs/view/automation-tester-at-aarorn-technologies-inc-4413607194
2026-05-21,LinkedIn,QA Automation Engineer,Applied Blockchain,https://uk.linkedin.com/jobs/view/qa-automation-engineer-at-applied-blockchain-4416664318
2026-05-21,LinkedIn,Automation Tester,CGI,https://in.linkedin.com/jobs/view/automation-tester-at-cgi-4407500227
2026-05-21,LinkedIn,Automation & PLC Engineer,Everllence,https://sa.linkedin.com/jobs/view/automation-plc-engineer-at-everllence-4376801759
2026-05-21,LinkedIn,Python AI Engineer,GeekSoft Consulting,https://nl.linkedin.com/jobs/view/python-ai-engineer-at-geeksoft-consulting-4416137601
2026-05-21,LinkedIn,QA Automation Engineer,smartSense Consulting Solutions,https://in.linkedin.com/jobs/view/qa-automation-engineer-at-smartsense-consulting-solutions-4412773311
2026-05-21,LinkedIn,Python AI Developer,Cirruscloud Systems,https://fr.linkedin.com/jobs/view/python-ai-developer-at-cirruscloud-systems-4416413371
2026-05-21,LinkedIn,QA Engineer (Automation),ExecutivePlacements.com,https://za.linkedin.com/jobs/view/qa-engineer-automation-at-executiveplacements-com-4415745477
2026-05-21,LinkedIn,QA Intern – Manual Testing & Automation,Bricks,https://pk.linkedin.com/jobs/view/qa-intern-%E2%80%93-manual-testing-automation-at-bricks-4415767730
2026-05-21,LinkedIn,Python - Intern,Iris Software Inc.,https://in.linkedin.com/jobs/view/python-intern-at-iris-software-inc-4416261970
2026-05-21,LinkedIn,"AI Automation Specialist, Customer Experience",Hyprwork,https://pl.linkedin.com/jobs/view/ai-automation-specialist-customer-experience-at-hyprwork-4416078965
2026-05-21,LinkedIn,QA Automation Engineer,Jobgether,https://nl.linkedin.com/jobs/view/qa-automation-engineer-at-jobgether-4417048549
2026-05-21,LinkedIn,QA Automation Engineer,Jobgether,https://www.linkedin.com/jobs/view/qa-automation-engineer-at-jobgether-4415908073
2026-05-21,LinkedIn,QA Automation Engineer,Jobgether,https://at.linkedin.com/jobs/view/qa-automation-engineer-at-jobgether-4416131429
2026-05-21,LinkedIn,"Team Leader, Control & Automation",ADNOC Group,https://ae.linkedin.com/jobs/view/team-leader-control-automation-at-adnoc-group-4417348036
2026-05-21,LinkedIn,Python Developer,Platin Gaming Ltd.,https://mt.linkedin.com/jobs/view/python-developer-at-platin-gaming-ltd-4415496868
2026-05-21,LinkedIn,Automation Engineer 2 – Linux & Python Automation,Best NanoTech,https://in.linkedin.com/jobs/view/automation-engineer-2-%E2%80%93-linux-python-automation-at-best-nanotech-4415901681
2026-05-21,LinkedIn,QA Automation Engineer,Jobgether,https://uk.linkedin.com/jobs/view/qa-automation-engineer-at-jobgether-4416132333
2026-05-21,LinkedIn,"AI Automation Specialist, Customer Experience",Hyprwork,https://br.linkedin.com/jobs/view/ai-automation-specialist-customer-experience-at-hyprwork-4416097004
2026-05-21,LinkedIn,"AI Automation Specialist, Customer Experience",Hyprwork,https://ar.linkedin.com/jobs/view/ai-automation-specialist-customer-experience-at-hyprwork-4416082921
2026-05-21,LinkedIn,QA Automation Engineer,Jobgether,https://www.linkedin.com/jobs/view/qa-automation-engineer-at-jobgether-4416132306
2026-05-21,LinkedIn,Python Automation Engineer with C,VRINDA INTERNATIONAL,https://in.linkedin.com/jobs/view/python-automation-engineer-with-c-at-vrinda-international-4415767183
2026-05-21,LinkedIn,Automation QA Engineer - Appium,Appzlogic,https://in.linkedin.com/jobs/view/automation-qa-engineer-appium-at-appzlogic-4416234342
2026-05-21,LinkedIn,Automation & Controls Engineer,Prent Corporation,https://www.linkedin.com/jobs/view/automation-controls-engineer-at-prent-corporation-4416056008
2026-05-21,LinkedIn,QA Automation Engineer,Jobgether,https://be.linkedin.com/jobs/view/qa-automation-engineer-at-jobgether-4416136012
2026-05-21,LinkedIn,Automation Test Engineer,Senovo IT Ltd,https://se.linkedin.com/jobs/view/automation-test-engineer-at-senovo-it-ltd-4416132411
2026-05-21,LinkedIn,QA Automation Engineer,Jobgether,https://ch.linkedin.com/jobs/view/qa-automation-engineer-at-jobgether-4416121719
2026-05-21,LinkedIn,QA Automation Engineer,Jobgether,https://ie.linkedin.com/jobs/view/qa-automation-engineer-at-jobgether-4416123678
2026-05-21,LinkedIn,QA Automation Engineer,Jobgether,https://se.linkedin.com/jobs/view/qa-automation-engineer-at-jobgether-4416125631
2026-05-21,LinkedIn,Test Automation Engineer,Socomec Group,https://ca.linkedin.com/jobs/view/test-automation-engineer-at-socomec-group-4406577833
2026-05-21,LinkedIn,QA Automation Engineer,Jobgether,https://de.linkedin.com/jobs/view/qa-automation-engineer-at-jobgether-4416126570
2026-05-21,LinkedIn,AI QA Engineer,Litify,https://www.linkedin.com/jobs/view/ai-qa-engineer-at-litify-4416971153
2026-05-21,LinkedIn,Test Automation Engineer (Remote Opportunity),VetsEZ,https://www.linkedin.com/jobs/view/test-automation-engineer-remote-opportunity-at-vetsez-4416339224
2026-05-21,LinkedIn,QA Automation Engineer,Jobgether,https://www.linkedin.com/jobs/view/qa-automation-engineer-at-jobgether-4416124686
2026-05-21,LinkedIn,"AI Automation Specialist, Customer Experience",Hyprwork,https://co.linkedin.com/jobs/view/ai-automation-specialist-customer-experience-at-hyprwork-4416097001
